0005-anti-human-CD80 0007-anti-human-CD274 0008-anti-human-CD273 0009-anti-human-CD275 0161-anti-human-CD11b 0021-anti-human-CD252 0022-anti-human-CD137L 0023-anti-human-CD155 0024-anti-human-CD112 0026-anti-human-CD47 0027-anti-human-CD70 0028-anti-human-CD30 0031-anti-human-CD40 0032-anti-human-CD154 0033-anti-human-CD52 0034-anti-human-CD3 0046-anti-human-CD8 0047-anti-human-CD56 0050-anti-human-CD19 0052-anti-human-CD33 0054-anti-human-CD34 0056-anti-human-CD269 0060-anti-human-CD90 0061-anti-human-CD117 0062-anti-human-CD10 0063-anti-human-CD45RA 0064-anti-human-CD123 0066-anti-human-CD7 0070-anti-humanmouse-CD49f 0071-anti-human-CD194 0072-anti-human-CD4 0125-anti-human-CD44 0081-anti-human-CD14 0083-anti-human-CD16 0085-anti-human-CD25 0087-anti-human-CD45RO 0088-anti-human-CD279 0089-anti-human-TIGIT 0100-anti-human-CD20 0101-anti-human-CD335 0102-anti-human-CD294 0123-anti-human-CD326 0124-anti-human-CD31 0127-anti-Human-Podoplanin 0134-anti-human-CD146 0135-anti-human-CD324 0136-anti-human-IgM 0138-anti-human-CD5 0141-anti-human-CD195 0142-anti-human-CD32 0143-anti-human-CD196 0144-anti-human-CD185 0145-anti-human-CD103 0146-anti-human-CD69 0147-anti-human-CD62L 0149-anti-human-CD161 0151-anti-human-CD152 0152-anti-human-CD223 0153-anti-human-KLRG1 0154-anti-human-CD27 0155-anti-human-CD107a 0156-anti-human-CD95 0159-anti-human-HLADR 0160-anti-human-CD1c 0162-anti-human-CD64 0163-anti-human-CD141 0164-anti-human-CD1d 0165-anti-human-CD314 0166-anti-human-CD66b 0167-anti-human-CD35 0168-anti-human-CD57-R 0169-anti-human-CD366 0170-anti-human-CD272 0171-anti-humanmouserat-CD278 0174-anti-human-CD58 0175-anti-human-CD96 0176-anti-human-CD39 0177-anti-human-CD178 0179-anti-human-CX3CR1 0180-anti-human-CD24 0181-anti-human-CD21 0185-anti-human-CD11a 0186-anti-human-IgA 0187-anti-human-CD79b 0189-anti-human-CD244 0196-anti-human-CD235ab 0205-anti-human-CD206 0206-anti-human-CD169 0207-anti-human-CD370 0208-anti-human-XCR1 0215-anti-human-CD268 0217-anti-human-CD54 0218-anti-human-CD62P 0224-anti-human-TCRab 0245-anti-human-CD106 0246-anti-human-CD122 0247-anti-human-CD267 0353-anti-human-CD41 0355-anti-human-CD137 0356-anti-human-CD254 0358-anti-human-CD163 0359-anti-human-CD83 0360-anti-human-CD357 0362-anti-human-CD309 0363-anti-human-CD124 0366-anti-human-CD184 0367-anti-human-CD2 0368-anti-human-CD226 0369-anti-human-CD29 0370-anti-human-CD303 0371-anti-human-CD49b 0373-anti-human-CD81 0374-anti-human-CD98 0375-anti-human-IgGFc 0384-anti-human-IgD 0385-anti-human-CD18 0386-anti-human-CD28 0387-anti-human-TSLPR 0389-anti-human-CD38 0390-anti-human-CD127 0048-anti-human-CD45 0392-anti-human-CD15 0393-anti-human-CD22 0394-anti-human-CD71 0395-anti-human-B7H4 0396-anti-human-CD26 0397-anti-human-CD193 0399-anti-human-CD204 0400-anti-human-CD144 0402-anti-human-CD1a 0406-anti-human-CD304 0407-anti-human-CD36 0420-anti-human-CD158 0437-anti-mousehuman-CD207 0576-anti-human-CD49d 0577-anti-human-CD73 0590-anti-human-CD305 0591-anti-human-LOX1 0592-anti-human-CD158b 0594-anti-human-CD133 0597-anti-human-CD209 0599-anti-human-CD158e 0600-anti-human-CD158f 0801-anti-human-CD337 0802-anti-human-CD336 0828-anti-human-CD307d 0829-anti-human-CD307e 0830-anti-human-CD319 0055-anti-human-CD138 0853-anti-human-CLEC12A 0863-anti-human-CD257 0867-anti-human-CD94 0870-anti-human-CD150 0895-anti-mousehuman-Mac2 0896-anti-human-CD85j 0897-anti-human-CD23 0899-anti-human-HLAA2 0901-anti-human-GARP 0902-anti-human-CD328 0908-anti-human-TCRVb13.1 0920-anti-human-CD82 0944-anti-human-CD101 0985-anti-human-CD360 1046-anti-human-CD88 1047-anti-human-HLAF 1048-anti-human-NLRP2 1051-anti-human-Podocalyxin 1052-anti-human-CD224 1056-anti-human-CD258 1057-anti-human-DR3
DERL3 0 0 0 0 0 0 0 0 0 0 -0.013957479013749 0 0 0 -0.463553483751554 -0.474461918758627 -0.128458884697081 0 0 0 0 0 0 0 0 -0.174645189858202 0 0 0 0 0 -0.392779738043647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.437195796587551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0323722803226716 0 0 0 0 0 0 0 0 -0.334582594243766 0 0 0 0 -0.367114371238709 0 0 -0.0658312922816723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.652158277993899 0 -0.197754384203524 0 0 -0.0390960361990806 0 0 0 0 0 0 0 0 0 0 0 -0.22684699383166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
IGLV3-1 0 0 0 0 0.00855319821831583 0 0 0 0 0.0244134670962151 0 0 0.0492395885699645 0 0 0 0.0101324413010342 0 0.0326078679528849 -0.0363304446596023 -0.00941687419921661 0 0 0 0 0.0209213836135318 0 0 -0.0150122994248721 0.00991248605541646 0 0.0335013710859682 0 0 0 0 0 0 0 0.01157658497999 0 0 0 0 0 0 0 0 0 0 0 0.0060374234194888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000270197926777854 0 0 0 0 0 0 0.015257348076585 0 0 0 0.0285411629184462 0.0104489178701458 0 0 0 0 0 0 0 0 0 0.0414529323428708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000583954333590725 0 0.0546591881224553 0 0.0238997468922204 0 0.0381278405460909 0.0225296260888453 0 0 0 0 0 0 0 0 0 0 0.0366278833942273 0.140527995656278 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0165606139535631 0 0.00188492829324437 0 0 0 0 0 0 -0.0199325904247632 0 -0.00408634206966301 0 0 0 0 0 0 -0.00130649699060467 0 0
TXNDC5 0 0 0 0 0.0450405674423543 0 0 0 0 0.100126156844411 0 0.0298656683250749 0 0 -0.224838986037612 0.137653906734082 0.310216391120055 0 0 -0.237981304319076 0 0 0 0 0 0.0375258547455361 0 0.165500647211571 0 0.0348221175640258 -0.404621234288401 0 0.185941642216278 0 0.0229467275486245 0 0 0 0 0 0 0 0 0 0 0 0 -0.764626926447369 -0.00929196536356895 0 0 0 0 -0.207650106702117 0.271469260789454 0 0 -0.0350357740709267 0.207087644385874 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0557648387218341 0 0 0.0551114781611176 0 0 0 0 0 0 0 0.058030569574673 0 0 0 0 0 0 0.378944614110992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.18511558967242 0 0.118980466670319 0 0 0 0 0 0 0.277769634783634 0 0 0 0 -0.00507518514337151 0 0 0.163245052598722 0 0.00362039443083433 0 0 0 0 0 0 0 0 0.165277530743796 0.140641994161796 0 0 0 0 0.0510567984637215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0283728623627433 0 0 -0.177407946074353 0 0 0 0 0.0462231806185716 0 0 0 0 0 0
IGHV6-1 0 0 0 0 0 0 0 0 0 -0.0380533942197398 -0.0717388763372244 0 0 0 -0.00562931625749749 -0.0133671287669341 0 0 0 -0.0023967382455757 -0.0136323458244877 -0.0289509970545724 0 0 0 -0.045918685127309 0 0 -0.0643875867803988 -0.0117196700863307 -0.0456822365157065 0.0322348292223863 0 0 -0.00234193298699537 0 -0.0556910315594137 0 0 0 0 0 0 0 0 0 0 -0.0761838374378692 0 0 0 0 0 -0.0162610579409446 0 0 -0.0793963794489985 0 0 0 0 0 0 0 0 0 0 -0.0626761729172062 -0.00338201303856942 0 0 0 0 -0.00628546288950013 0 0 -0.0637932803785116 0 0 0 0 -0.0212453430851027 0 0 -0.0491890541766705 0 0 0 0 0 0 -0.0437024018317809 0 0 -0.00106412576176406 0 0 0 -0.0182352667317344 0 -0.0145400206269119 0 0 0 0 0 -0.0268741011708594 0 -0.0137368607787966 0 0 -0.016971536178883 0 0 0 0.000419655320719926 -0.0307606546968178 0 -0.0588723676731637 0 0.0167047172977252 0 0 -0.0993908468233563 -0.0221743667101526 0 0 0 -0.016308823373432 0 0 0 0 0 -0.0344836925363381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00324423615300518 0 0 0 -0.00069646535551425 0 -0.0455634617862185 0 -0.0167392958161463 0 0 0 -0.0271141347173662 0 0 0 0 0
CD38 0 0 0 0 -0.00478980570137583 0 0 -0.0429685724150981 0 -0.0232715495246526 -0.0210782370910004 0 0 0 -0.332184406311402 -0.468204029881729 -0.0988310470874002 0 -0.00939328680482377 -0.152882794625197 0 0 0 0 0 -0.116358940418588 0 -0.021719927161515 0 -0.120623833283723 -0.248435418810076 -0.169529321191686 -0.023278957598406 0.214934420348771 0 0 0 0 0 0.423193661209959 0 0 0 0 0 0 0 -0.11845543589769 0 0 -0.0159825082322301 0 0 0 0.108703560193616 0 0 0 -0.1663142358168 0 0 0 0 0 0 0 0 -0.0423711770374207 0 -0.139394880140992 -0.320898612726132 0 0 0.0102773057420446 0 0 0 0 0 0 -0.0321210182253893 -0.0483635324711814 0 0 0.153634951867732 0 0 0 0 0 0 0 0 -0.175661504957459 0 0.14535567177834 0 0 0 0 -0.0833140478900711 0 0 0 0 0 -0.213329804682406 -0.0893420849539559 0 0 0 -0.0067464636618733 -0.00907347639086316 0 0 -0.067300008731452 0 0 1.13275325889055 -0.106946074795624 -0.0561396444089196 0 0 0.0620965240453582 -0.0158395991629559 -0.062814150873599 0 -0.00762195148986092 0 -0.031584081932639 0 -0.00703813021455854 0 0 0 -0.0122383107273371 0 0 -0.153761993013769 0 -0.0384819743622909 0 0 0.13113744470445 0 0 0 0 0 -0.0239720501186392 0 0 0 0 -0.0965905143252447 0 0 -0.0257802767569856 0.0874744059281537 0 -0.0953004563593845 -0.0627470835355946 0 0 0 0 0 -0.042829606287642 0 0
TNFRSF17 2.69855798721614 0 2.77074202450579 1.48549162708963 1.17639327087097 1.7874828389561 1.80284347511968 0 1.40504823553077 1.02145721114584 2.0215797676742 2.36251963923318 2.42826893799323 1.32379930917928 1.32395074473695 0 0 0.538671568052257 3.28534510143621 0 2.48507274021552 2.40938708866116 0 2.02760015323379 0.886715061939843 1.4671951291988 1.43000449511786 0 0 2.68982153790877 0 0 1.58976596361923 0 2.24823915393331 2.6040929046682 1.06253616905698 1.23603554708246 4.98516029003488 1.81716192558435 3.19088689892325 0.198961659924982 0 4.16819129571341 0.215197600538852 0 0.141774402460096 0 2.16095604281054 2.20889382356513 3.6104342537703 3.29705311512218 0 1.26646576990521 0.748283570126595 0.347415904307721 1.74784844002767 2.89685090004708 0.623321851399607 0.0774856613459635 3.56075403565689 0 2.88771960901337 1.76795110082063 0.406292235976532 1.06048623814946 0.33901423910283 3.08030313833464 2.49981937199795 1.89434354883381 0.195304229118752 0.16615902540909 3.534074240879 2.90506484438167 3.66390824952781 1.65519644847686 4.17596734162806 3.06402938845053 3.73143115569661 1.82075037563005 4.35594052454582 0 3.09678494736728 2.28154397204406 0.512594236183452 0 3.11869185174878 0 2.38117125767374 3.43274102385139 3.89493486473944 2.26795212341852 0 0.691310880165931 2.96917888736516 1.26019749427637 1.99972144037032 0 2.39710071152858 2.81182358140821 1.57627515314 1.6663570838346 1.77435325140902 0 1.86341099904875 2.14283537619591 -0.268281489481613 0.674872496668091 1.10197280163769 1.32737498574124 0 1.87194515093106 1.07604403160474 0 0 -0.238396322409816 0 0 1.80907702290308 0 0.266417864674766 0 2.94885143222261 6.66408738915072 3.04020432332538 0.324576524043388 1.84195012475469 2.1639109688687 2.35750530754959 2.91681585970255 1.2380726511517 0 0.530073311608464 0 0 4.8374102589067 2.20830755083283 1.04587128529129 0.309437515007413 0.805707065209413 3.17507397334557 2.71147792994917 2.81242285633068 2.06575047775347 2.84312302425602 2.23456104423768 1.32804888297817 2.46258234481769 2.38577218067262 0 1.10106017116415 2.17101290637831 1.86529094405962 2.0320665927282 2.7710843502528 2.58034252337264 2.69162837750695 2.34576370806021 0.645867266806734 2.97387567196191 2.42161108424598 0 3.32396633036328 3.45239030000681 2.77950664336109 2.67128693031351 1.54159435053227 1.45113478896607 2.50698391192909 2.62685129686058
PDIA4 0 0 0 0 0.199497682126123 0 0 0 0 0 0 0 0 0 0 0 0 0.00939649890608924 0 0.0240888252145258 0 0 0 0 0 0 0 0 0 0 0.127845946425992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.080179376586702 0 0 0 0 0.0957455968069734 0 0 0 0 0.0704810708191975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102469430467177 0 0 0 0 0 0 0 0.0484018596703639 0 0 0.0158567112343496 0 0 0 0 0 0 0.153100361681051 0 0.11810115409083 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000109138591715261 0 0 0 0 0 0 0 0 0.201533072037747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.163066048732201 0 0 0 0 0 0 0 0 0
LMAN1 0 0 0 0 0 0 0 -0.063120189826534 0 0 0 0 0 0 0.00162304384131035 0.845103549389528 0 0.20796700913861 0 -0.135249121249181 0 0 0 0 0 0 -0.145947710636141 0.777415543463602 0 0 0 0.119920141217247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.366660425170434 0 0 0 0 0 0 0.729806468979349 0 0 0 0.360079825255448 0.0329565326785088 0 0 0 0 0 0 0 0.0365481441460985 0 0 0 0 0 0.278597483406568 0 0.0915957361869026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0898305542094757 0 0.224768715692528 0 0 0 0 0 0 0 0 0 0 0 0 0.884790647642564 0 0 0 0 0 0 0 0 0 0.0430814914196463 0 0 0 0 0 0 0 0 0.150075120493368 0 0 0 0 0 -0.00436431383316012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
IGLC2 0 0 0 0 0 0 0 0 0 0.00605537320527615 0 0 0 0 -0.0180802170471158 -0.0336025420746422 0 0 0 -0.019691245461786 0 0 0 0 0 0 0.0324493289271904 -0.225156868518652 -0.00334394441185919 -0.0607374155234133 0 0.0300004116946154 0 0 0 0 -0.00181868485641227 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.041168538851072 0 0.0859969139825626 0.109429109449345 0 0 0 0 0 0 0 0 0 0 0 0 -0.0210776654041346 0 0.146362885216134 0 0 0 -0.0401042581535256 0 0 0 0 0.00131138512189539 0 0.103203129330673 0 0 0 0 0 0 0 0 0 0.0222376076298057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.139411797843508 0 0 0 0 -0.0043193322363406 0 0 0 0 0 0 0.00570231789681687 0 0 0 0 -0.131913410206317 0 0 0 0 0 0 0 0 0 0 0 0.0373324008608522 0 0 0 0 0 0 0.145123818352197 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0394267859679008 0 0 0 0.00519832321161966 0 0 0 0 0 0 0
FKBP11 0 0 0 0 -0.131019192168407 0 0 0 0 -0.012784706530535 0 0 0 0 -0.0325940420371605 0 0.364178068457567 0 0 -0.0961804008792976 0 0 0 0 0 0 -0.00582040734318435 -0.359436775272672 0 -0.0694967904658905 0 -0.00721064471883453 0 0 0 0 0 0 0 0 0 0 -0.134584141717756 0 0 0 0 0 0 0 0 0 0 0 -0.0154990228511082 0 0 0 0 -0.0222692445499298 0 0 0 0 -0.010890205685626 0 0 0 0 0 0 0 0 -0.0763590530089467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000436479341237085 0 0 0 0 -0.0435637230314774 0 0 0 0 0 0 0 0.0636979346645615 0.0638858336072064 0 0 0 0 0 0 0 0 0 0 -0.211195280241025 0 0 0 0 -0.163003878778416 0 0 0 0 0 0 0 -0.063135564901975 0 0 0.207346998912293 0.0270675963923932 -0.00252035105511566 0 -0.354633556832777 0 0 0 0 0 0 0 0 0 0 -0.0961989344575276 0 -0.047213905485484 0 0 0 0 0 0 0 0 -0.0782528610823543 0 0 0 0 0 0 0 0 0
SDF2L1 0 0 0 0 0.0282852047889794 0 0 0 0 0 0 0 0 0 0.0348862820311765 -4.09684330487893e-05 0.00352496814232085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0473663050295901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.122699387932031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.033576977319097 0 0 0 0 0.0226524489515242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0260764256590972 0 0.0187814868286772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SEC11C 0 0 0 0 0 0 0 0 0 -0.0983233179163264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0212381485895903 0 0 0 0.0179990792618581 0.0325704376415295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000574615592462215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.19480669061221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.327097295635781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
IGHV4-34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0127856774903216 0.021792697260146 0.0237925485925497 -0.00189845218533884 0.0283962337249411 0 0 0 0 0 0 -0.0173287927762288 0.0317329178615879 0.0228133407717425 0 0.0493460568655384 0.0151212128394671 -0.0485785874899427 0 0 0.00455181820514351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0207277448575016 0.0175002137789442 0 0 0 -0.0029754149759615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0822261477482163 0 0 0 0 0.00998456556898533 0 0 0.00591946098249638 0 0 0 0 0 0 0.00279416208716648 0 0 0 0 0 0 -0.0183323650678665 0 0 0 0 0 0 0 0 0 0.00116214813392477 0 0 0 0 0 0 0 0.0142113329773938 0 0 0 -0.0229566499175318 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00238735283671429 0.0546109111685437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00998045878312534 0 0 0 0 0 0 0 0 0
SSR3 0 0 0 0 0 0 0 -0.122653611398171 0 0 0 0 -0.00443325308446165 0 0 0 0 0 0 0 0 0 0 0 0 -0.395013879062285 0 0 -0.23916078674915 0 0.261472518468231 0.124630169947714 -0.0238106649186448 -0.116779796173474 0 0 0 0 0 -0.180537132634484 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0289280696308855 0.400320704024366 0 0 0 0 0 0 0 0 0 -0.00525520159310854 0 0 -0.0434965329099222 0 0 -0.0383075253044728 0 0 0.454099905412283 0 0 -0.118199391159146 0 -0.0380216828094449 0 0 0 0 0 -0.0401006193570382 0 0 0 0 0 0 0 0 0 0 -0.0125310930539795 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.285977011549275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
MYDGF 0 0 0 0 0 0 0 0 -0.00120138113588144 0 0 0 0 -3.124972103389e-05 -0.0865524135446451 -0.0387468287097162 0 0 0 0.0487834076987112 -0.0187174865675949 0 0 0 -0.0239736063056367 0 -0.00950397035721896 -0.284559747488979 0 -0.512572483692028 0.56050331009346 0 0 0 -0.0158916350799847 -0.0619695142258823 0 0 0 0 -0.0392753257612177 0 0 0 0 0 0 0 0 0 0 0 0 -0.14763714537148 0 0 0 -0.039279755194593 0 0 0 0 0 0 0 0 0 0 -0.00704925409813623 0 0 0 0 -0.0472970751538318 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00998954403409009 0 0 0 0 -0.230525166982913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0389862516882592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
HSP90B1 0 0 0 -0.0719072661721655 0 0 0 0 0 0 0 -0.0948769042031454 0 0 -0.0160293819492987 0 0 0 0 0 0 -0.0048406020906207 0 0 0 0 0 0 0 0 0 -0.071796019449925 0 0 0 -0.0502842302878202 0 0 0 -0.043496084177969 -0.0162668925423772 -0.0828554712473714 -0.164854373028009 -0.100444880932344 0 0 0 -0.0371956886194352 0 0 0 0 0 0 -0.00199925273379287 0 -0.0547124244084484 0 0 -0.00466360255947506 -0.059601453187838 0 0 0 0 0 0 0 0 -0.161185265225277 0 0 -0.0494140528637532 -0.211163276889263 -0.00307303731137248 0 0 -0.00247356586176797 -0.0267126521671078 0 -0.000859317382478568 0 -0.00228644835429473 -0.0366765055942645 0 0 -0.0147563633201012 0 0 0 0 0 0 0 0 -0.110488206181265 0 0 -0.0715202786700038 -0.013471330036886 0 0 0 0 -0.0237293546479966 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0771034306396733 0 0 0 0 -0.00287950575199885 -0.0195733032499944 0 0 -0.0158165258829096 -0.0856761408229432 -0.0516265708683066 0 0 0 0 -0.145077174097833 0 -0.0222988808251043 0 0 0 -0.0373598962733295 -0.00643317826106146 -0.0358023480170481 -0.114261607663416 -0.0176214188457707 -0.0521699923212239 0 0 0 -0.0580042026717208 0 -0.00615126807438949 0 0 0 -0.061468249082436 -0.0329284234644641 -0.0130281194917677 0 -0.0424849354754263 0 -0.0922225098326458 0 -0.0671674006275848 0 -0.00743820068508718 0 0 -0.00458296807266754 -0.0501576367588755
PPIB -0.0184300509192295 0 0 0 0 0 0 0 0 -0.0969963186698395 0 -0.00280375862128348 -0.000237679195814854 -0.0261295176496219 0 -0.0407684971309629 -0.176844305966671 -0.0889713683645364 0 0 0 -0.0601235061918874 0 0 -0.00377488621224349 -0.0167527908254808 0 -0.280485699316265 0 0 0 0 0 -0.0571578109029807 0 0 0 0 0 0 -0.0233336769223069 -0.0295200364014408 -0.0722649072012078 -0.0639244685585594 0 0 0 -0.0429067423012321 0 0 0 -0.0611330314831224 0 0 0 -0.0336247094264394 0 -0.0289274079256521 0 -0.0400679537268493 -0.0620116139904692 0 0 0 0 0 0 -0.294077164403158 0 0 0 0 -0.0164625854941237 0 0 -0.0213156045723766 0 -0.0372305494884467 0 0 -0.00076441799458448 0 -0.0559401212902052 -0.0157310438213324 -0.124851967939254 0 -0.0235620405799539 0 -0.018988270517309 -0.0208891255333625 0 -0.061581644465141 0 -0.0858632440940156 -0.0234003724995815 -0.00215306633255872 -0.011023494112505 0 -0.0282407246235472 -0.0469680355071351 0 0 -0.0169014766614512 0 -0.0215925191101167 -0.015454291539328 -0.217391483089658 0 0 -0.0336175326353122 0 -0.0311083427620802 -0.0109433818296245 0 0 0 -0.00226398262753905 0 0 -0.0425917679161754 -0.0739158966952689 0 -0.00399454025734139 0 -0.0619876906005899 0 0 -0.0483758603565232 -0.00695720485005852 -0.0132850757591423 -0.015338543856116 0 0 0 0 -0.0731253375044702 0 0 0 0 0 -0.0206365096320196 -0.0112103269787092 0 -0.0625849628559703 0 -0.0367089344570535 0 -0.0374424419744499 0 0 -0.103750000472682 -0.0221744778965403 -0.0394596043510297 0 0 -0.0471949425688305 -0.0159536234639952 0 0 0 0 -0.0244633677630453 0 -0.0331817372099171 -0.0909495789691072 0 0 0 -0.0388827581948909
SSR4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.169247915880013 -0.35869660871406 0 0 0 0 0 0 0 0 0 0 -0.150353288620572 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.23467571353202 0 0 0 0 0 0 0 0 0 0 0 0 -0.0443705028868432 0 0.0539475157831842 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.100977256930908 0 0 0 0 0 0 0 0 0 0 0 0 0 0.201569711674462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
IGKV4-1 0 0 0 0 0.00233218745489687 0 0 0.0011978080119199 0 0.00734900203586026 0.0259722803764394 0.0259090234864856 0 0 0.0249653478619228 0.0486318201037441 0 0 0.0230910369964026 -0.00685661620746691 0 0 0 0 0.0294930964394662 0.0288286184203417 0.0104611910517637 0.0328627420864864 0 0 0.0563199131671951 0.0457459314850141 0 0 0.0274829107781243 0 0.0268341589836415 0 0 -0.00630736765097387 0 0 0.0319451125887064 0 0 0 0 0.0601133243546481 0.0255236970861357 0.00392239862160633 0 0 0 0 0.0168805711365687 0 0.0250231700140007 0.000146442950951595 0.00351170707703566 0.0326919313810047 0 0 0.019201346937011 0 0 0 0 0.00215557368288105 0.050342609727452 0 0 0 0 0.0147624519527323 0 0.0114810791280379 0.0119983097743566 0 0.00332097264418695 0.0381943526193066 0.019020940663392 0.0299241306115913 0 0.0146780437651922 0.0223131026436778 0 0 0 0 0 0 0.055555777755783 0 0 0.0196326039796407 6.14298487297787e-05 0 0 0 0.00302631048588778 0.00489683314580433 0 0 0 0 0 0.0381155773079931 0.0154985971801052 0.0299642124051587 0 0 0.0130384363916826 0.000444752686037615 0 0 0.0361808817383397 0.0285426990347577 0 0.00637736563496869 0 0.0396364711407984 0 0 -0.0219921019137764 0 0 0 0.00342163615342053 0.0025448275261081 0.00676928547123333 0 0 0 0 0.0347894944901068 0 0.0106429886871501 0 0.00522032948179728 0 0.0109873411503408 0 0 0.00917176396579553 0 0.00419662708048052 0 0 0 0.0311943059544236 0 0.0402860284374255 0.0105140442717292 0 0 0.00307252104445411 0 0 0.0442001973178635 0 0.0409914030785323 0 0 0.00187901402422264 0 0 0 0.0128220791123896 0 0
