"0005-anti-human-CD80" "0007-anti-human-CD274" "0008-anti-human-CD273" "0009-anti-human-CD275" "0161-anti-human-CD11b" "0021-anti-human-CD252" "0022-anti-human-CD137L" "0023-anti-human-CD155" "0024-anti-human-CD112" "0026-anti-human-CD47" "0027-anti-human-CD70" "0028-anti-human-CD30" "0031-anti-human-CD40" "0032-anti-human-CD154" "0033-anti-human-CD52" "0034-anti-human-CD3" "0046-anti-human-CD8" "0047-anti-human-CD56" "0050-anti-human-CD19" "0052-anti-human-CD33" "0054-anti-human-CD34" "0056-anti-human-CD269" "0060-anti-human-CD90" "0061-anti-human-CD117" "0062-anti-human-CD10" "0063-anti-human-CD45RA" "0064-anti-human-CD123" "0066-anti-human-CD7" "0070-anti-humanmouse-CD49f" "0071-anti-human-CD194" "0072-anti-human-CD4" "0125-anti-human-CD44" "0081-anti-human-CD14" "0083-anti-human-CD16" "0085-anti-human-CD25" "0087-anti-human-CD45RO" "0088-anti-human-CD279" "0089-anti-human-TIGIT" "0100-anti-human-CD20" "0101-anti-human-CD335" "0102-anti-human-CD294" "0123-anti-human-CD326" "0124-anti-human-CD31" "0127-anti-Human-Podoplanin" "0134-anti-human-CD146" "0135-anti-human-CD324" "0136-anti-human-IgM" "0138-anti-human-CD5" "0141-anti-human-CD195" "0142-anti-human-CD32" "0143-anti-human-CD196" "0144-anti-human-CD185" "0145-anti-human-CD103" "0146-anti-human-CD69" "0147-anti-human-CD62L" "0149-anti-human-CD161" "0151-anti-human-CD152" "0152-anti-human-CD223" "0153-anti-human-KLRG1" "0154-anti-human-CD27" "0155-anti-human-CD107a" "0156-anti-human-CD95" "0159-anti-human-HLADR" "0160-anti-human-CD1c" "0162-anti-human-CD64" "0163-anti-human-CD141" "0164-anti-human-CD1d" "0165-anti-human-CD314" "0166-anti-human-CD66b" "0167-anti-human-CD35" "0168-anti-human-CD57-R" "0169-anti-human-CD366" "0170-anti-human-CD272" "0171-anti-humanmouserat-CD278" "0174-anti-human-CD58" "0175-anti-human-CD96" "0176-anti-human-CD39" "0177-anti-human-CD178" "0179-anti-human-CX3CR1" "0180-anti-human-CD24" "0181-anti-human-CD21" "0185-anti-human-CD11a" "0186-anti-human-IgA" "0187-anti-human-CD79b" "0189-anti-human-CD244" "0196-anti-human-CD235ab" "0205-anti-human-CD206" "0206-anti-human-CD169" "0207-anti-human-CD370" "0208-anti-human-XCR1" "0215-anti-human-CD268" "0217-anti-human-CD54" "0218-anti-human-CD62P" "0224-anti-human-TCRab" "0245-anti-human-CD106" "0246-anti-human-CD122" "0247-anti-human-CD267" "0353-anti-human-CD41" "0355-anti-human-CD137" "0356-anti-human-CD254" "0358-anti-human-CD163" "0359-anti-human-CD83" "0360-anti-human-CD357" "0362-anti-human-CD309" "0363-anti-human-CD124" "0366-anti-human-CD184" "0367-anti-human-CD2" "0368-anti-human-CD226" "0369-anti-human-CD29" "0370-anti-human-CD303" "0371-anti-human-CD49b" "0373-anti-human-CD81" "0374-anti-human-CD98" "0375-anti-human-IgGFc" "0384-anti-human-IgD" "0385-anti-human-CD18" "0386-anti-human-CD28" "0387-anti-human-TSLPR" "0389-anti-human-CD38" "0390-anti-human-CD127" "0048-anti-human-CD45" "0392-anti-human-CD15" "0393-anti-human-CD22" "0394-anti-human-CD71" "0395-anti-human-B7H4" "0396-anti-human-CD26" "0397-anti-human-CD193" "0399-anti-human-CD204" "0400-anti-human-CD144" "0402-anti-human-CD1a" "0406-anti-human-CD304" "0407-anti-human-CD36" "0420-anti-human-CD158" "0437-anti-mousehuman-CD207" "0576-anti-human-CD49d" "0577-anti-human-CD73" "0590-anti-human-CD305" "0591-anti-human-LOX1" "0592-anti-human-CD158b" "0594-anti-human-CD133" "0597-anti-human-CD209" "0599-anti-human-CD158e" "0600-anti-human-CD158f" "0801-anti-human-CD337" "0802-anti-human-CD336" "0828-anti-human-CD307d" "0829-anti-human-CD307e" "0830-anti-human-CD319" "0055-anti-human-CD138" "0853-anti-human-CLEC12A" "0863-anti-human-CD257" "0867-anti-human-CD94" "0870-anti-human-CD150" "0895-anti-mousehuman-Mac2" "0896-anti-human-CD85j" "0897-anti-human-CD23" "0899-anti-human-HLAA2" "0901-anti-human-GARP" "0902-anti-human-CD328" "0908-anti-human-TCRVb13.1" "0920-anti-human-CD82" "0944-anti-human-CD101" "0985-anti-human-CD360" "1046-anti-human-CD88" "1047-anti-human-HLAF" "1048-anti-human-NLRP2" "1051-anti-human-Podocalyxin" "1052-anti-human-CD224" "1056-anti-human-CD258" "1057-anti-human-DR3"
"CSTA" 0 0 0 0 0.0917396889230066 0 0 0.109411380132402 0 0.0288153732633845 0.00175680745996128 0 0 0 0 0 0 0 0.0595192026184422 0.2199689862047 0 0 0 0 0 0 0.0589023465404011 0 0 0 0 0 0.0153048595849962 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332593816901832 0 0 0 0 0 0 0 0 0 0 0.198754822008143 0 0 0 0 0 0 0 0 0 0.0216142768124383 0 0 0 0 0 0 0 0 0 0.0225582258418584 0 0 0 0 0 0 0 0.125464893104504 0 0 0 0 0.148798625786661 0 0 0.0550852472893624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0407496743556075 0 0 0.0130608179878292 0 0 0 0 0 0 0 0 0 0 0 0 0.222446295496458 0 0 0 0 0.0475813235596179 0 0 0 0 0 0 0 0 0 0 0 0 0.060903793978223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"CST3" 0 0 0 0 0.0514475570363695 0 0 0 0.00422930400842652 0.120014053320835 0 0.025163927223229 0 0 2.62238618856535e-05 0.150208358313708 0.0301328340029804 0 0.0586116743425413 0.0194637342664758 0 0 0 0.0263236359549727 0 0 0.00160535362967778 0.0192110917015341 0.136251613291676 0.156963420919566 0 0.0200469767301954 0.0241445864472231 0.00350542639200761 0 0.0464540213029923 3.4686781654499e-05 0.0672824851971197 0 0 0.0506310407415224 0 0.0332453601967101 0.0626012762776396 0 0 0 0.0868108233252144 0 0.0557615404710589 0 0.0339947148215828 0 0.0993470515610914 0.0597280685139529 0 0 0 0.0777739776532091 0 0.0729602061174578 0.0214483282909426 0.0263864577552299 0 0.0200670937149894 0.0260687796186128 0.0058722022969997 0.040564548890498 0 0.0290174827482915 0 0 0 0.0704280876988139 0.0832100116634448 0 0.0429309431195787 0.0147799703591134 0.0580316365078123 0 0 0.0241654875225975 0.0306768468692685 0 0.0523228905442285 0 0 0 0.0389273574994799 0.043529859161056 0 0 0.0815079079824285 0 0.00515777023249453 0.0135354913305943 0.000183001360271158 0.0780387816069661 0 0 0.0309811438804313 0 0 0.00121073206651595 0 0 0.13743291626495 0.156916597650959 0.152100420459977 0 0.0917217822178112 0 0 0.0148368336611972 0 0.0111394214662431 0.098908668024195 0 0.0446172291479346 0 0 0 0 0 0 0 0 0.011161970264218 0.0404871239459222 0 0.0104017939189174 0.0877849894703629 0.00982861427215651 0.00247411116025476 0.0211354084560663 0 0.0356179941067758 0 0 0 0.0396299908287428 0 0 0 0 0 0 0.00767213608355429 0.0032626968440766 0.0542211301911313 0 0 0.016203429374975 0 0.0769232969258168 0 0 0.130360024167497 0.0286739090335045 0 0.0724293560715112 0.0310028778603142 0.0193874438994191 0.0701994684173138 0.04943007618723 0.0427752134514929 0 0.0330993909046657 0.0398179827287632 0
"CXCL8" 0 0.0667824219740108 0 0.169206057629324 0.0869476609079962 0 0 0.0347339954973442 0 -0.00524238188448903 0 0 0 0 0 0 0 0 0 0.00436418716527631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103323527793019 0 0.0454171868818471 0 0 0 -0.0763615842123601 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00908341999217534 0 0 0 0 0 0 0.0435284841082168 0 0.0386652425696235 0 0 0 0 0 0 0 0.0208359930935203 0 0 0.0410271047133026 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0460666218340923 0 0 0 0 0 0 0 0 0.249310264821536 0 0 0 0 0.0447099471425402 0.0372365247405075 0 0 0 0 0.112325686298174 0 0 0 0 0 0 0 0 0 0.0255009163724564 0 0 0 0 0 0 0 0 0 0.0175943522845717 0.0349294912646164 0 0 0 0 0 0 0 0 0 0 0.0250968005679899 0 0 0 0 0 0 0 0 0 0.0232750874509351 0
"PLAUR" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.158375412600828 0 0 0 0 0 0 0 0 0 -0.0478235316303074 0 -0.0891044037604418 0 0 -0.00386277865706463 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0238351386245325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0763562891353865 0 0 0 0 0 0 0 0 0 -0.0143283560491902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00210701458053068 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TYROBP" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0350559386643338 0 0.0555120838730157 0 0 0 0 0 0 0 0 0 0.0473776140021375 0 0 0 0 0 0.184271917674265 0 0 0 0 0 0.022594152837997 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0137230015081747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0109524028336468 0 0 0.014735044993582 0 0 0 0 0 0 0 0 0 0 0.00718217709015096 0 0 0 0 0 0 0 0 0 0 0 0.0165853773612686 0.010144566124009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0616014698036238 0 0 0 0.0104367005229503 0 0 0 0 0 0 0.0103132544063916 0 0 0 0 0 0 0 0.107760997434181 0 0 0 0 0 0 0.0200169364520407 0 0 0 0 0 0 0 0 0 0 0
"CLEC7A" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0507025406574639 0 0 0 0 0 0 -0.0149496202807356 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.12781529926571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"S100A11" 0 0 0 0 -0.0198994231504035 0 0 0 0 -0.0609116205916322 0 0 0 0 0 -0.0542624732963032 0 0 -0.0503962921739998 -0.0234743763086051 0 0 0 0 0 0 -0.0223418555685518 -0.0843044916667583 0 0 0 0 0 0 0 0 0 -0.000194514702085173 -0.0109851376937321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0203820781463588 0 0 0 0 -0.0486059367321635 0 0 0.0047014636919733 0 -0.00529884938125043 0 -0.0168467841169533 0 0 0 0 0 0 0 -0.0193334060128724 0 0 -0.0294091702151275 0 0 0 -0.0170627443029526 0 0 -0.00242944855188026 -0.0460042459345401 0 0 0 0 0 0 0 0 -0.00200315623088708 0 -0.000373784315603195 0 0 -0.0239385270087882 0 -0.00781770631145677 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00163402447793716 0 0 0 -0.0630998688116769 0 0 0 0 0 0 0 0 0 -0.0132594438454892 0 -0.0234127434671953 0 0 0 0 0 -0.138556894991877 0 0 0 0 0 0 -0.0006961207819364 0 0 0 0 0 0 0 -0.0216564472685391 0 0 0 0 0 -0.0271505812057604 0 0 0 0 0 0 -0.00398511164481739 0 0 0.0355584649806533 0 0
"G0S2" 0 0 0 0 0.221662411642499 0 0.0432567016830251 0.0474168399612617 0 0.0108139007771289 0 0 0 0 0 0.185834971101609 0 0 0.0859881930729746 0.084551662941252 0 0 0 0 0.0763562095706136 0.0556636822633113 0 0.0454163770145814 0.0369519504184042 0.0875421570272945 0.0561019439470061 0.119366268631424 0.0431240529766862 0.00833167098274158 0 0.148555603653646 0 0.0543990552727136 0.0391864121725255 0.0151468759639741 0.00525953827536203 0.0107909338050862 0 0.0575622267952491 0 0 0 0.073675113106556 0 0.0870388138634788 0.0233628420669722 0 0 0.0963831540378346 0.173091546375788 0 0 0 0 0 0.033045900158827 0.0684317616969631 0 0 0 0 0 0 0 0.124392071101902 0 0 0.0134956641321791 0.0566335422893322 0.00850664882064606 0 0.0910534381296937 0.0352330544238791 0.0798843862316945 0 0 0.0623940635952087 0 0 0.0650616255895451 0 0 0 0.0462689567126078 0.010201849903476 0 0.108702111174051 0.0983734733511635 0 0 0 0 0.0209378396656944 0 0 0 0.00134909389655154 0 0 0 0 0.117392961683651 0.0722114474816111 0.0625424016784217 0 0.0530835315020197 0 0 0 0 0.15696010415619 0.0306774234470614 0 0 0 0.0399462714888036 0 0.0245262602397232 0 0 0 0.0424376408680699 0 0 0.00231048689172127 0.0418991014482081 0.00935843205174494 0.0754942531024375 0 0 0 0.0157595110416777 0 0 0 0 0 0 0 0 0 0 0.0653828498812199 0 0.0656280078995487 0 3.50172046705003e-05 0.008629164188329 0 0.00168541429573062 0 0 0.0981603023568461 0.159746941518588 0.0201639813398596 0.106525414108663 0.0504210521111815 0.00814370438746992 0.0770676722534234 0 0.0237074131616943 0 0.0344095535462283 0.0785166091282185 0
"CEBPD" 0.0265292610717313 0.0278146264286261 0 0 0.0817515263585963 0 0 0.0527790187167432 0 0.0135522687376936 0.0487810154171552 0.0856012122543423 0 0.0309172545622355 0 0 0.0333702982129014 0.134391824473481 0 0.105741035674687 0.0516429226637286 0.0172139181474386 0 0.138306798534296 0.0252245115856962 0 0.0831594220316448 0 0.142347907571894 0.152506236413736 -0.026604876744902 0.115473811063374 0.0418218763838115 0 0 0.132163535829123 0.000228369922831915 0.059250248531614 0.0105824998988509 0.0821812235730614 0.0317333960667299 0 0.099858173025642 0.0939311133774125 0 0 0 0 0.218942029798555 0 0 0.0266483732504151 0 0.146271333933195 0.249707638155846 0.0893607526848055 0 0 0.167056672258092 0 0.0830276096508945 0 0 0.012301340386346 0.0479424619421387 0.078851725762695 0 0.110141635100362 0 0 0 0 0 0 0.124964991076427 0.052665018755328 0.0372045092771735 0.0335127369541029 0.0275117825991455 0.0734497628986752 0.00815198967515432 0.00271173490392481 0.0885612513876355 0.0103526550578758 0.249115146962391 0 0 0 0.0728471863230475 0.0738599009376602 0 0.0718113180048214 0.0384177453967466 0 0.0266512190206585 0.156054531769133 0.011778370489938 0.0779702450289665 0.0344650655234036 0.00136239983642829 0.0441627591286313 0.0183400938449827 0 0 0 0 -0.071413728908969 0.0358327521469272 0.0249870088823062 0 0.0625835183544798 0.0205191459741512 0.0487316745077236 0 0 0.0608254252959708 0.0507652440440756 0 0.0653833834052745 0 0.0681901873982235 0 0 0.0377496852514709 0 0.16995423038542 0 0.0191583834062086 0.0747583572164518 0.0657239253799782 0.0428913411375117 0.0746923232286952 0 0 0 0.0665703247725936 0.014719174411945 0.0220076202920358 0 0 0.0588725470368189 0 0 0.128148986631639 0 0 0 0.0199214954619595 0 0.0616626654093987 0 0 0.109830252550934 0.0721265878148516 0.0473600663042949 0.0406155945471963 0.00114543488251198 0.0741865919532699 0.480634993611301 0 0.0729701247705598 0.0647718470311213 0.0140385174131011 0.047182586745361 0.0373682140512544 0.0271360266644762 0 0.0514668905157067 0.0383956250517626 0
"S100A6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0304287827854947 0.0242601687631191 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000260414105374401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0122912269777191 0 0 0 0 0 0 0 0
"ATP2B1-AS1" 0 0.0562349101866542 0 0 0.013377241051297 0 0 0.00434527447630782 0.00604995792060116 0.0393176151367613 0 0 0 0 0 0 0 0 0 0.0106307067071907 0 0 0 0 0.0117138069675244 0 0 0 0 0 0.0193550079384631 0 0 0 0 0 0.0138724871358029 0 0.0262874101355872 0 0 0 0 0 0.00641998437226931 0 0 0 0 0 0.0697701885948768 0 0.00271720022683841 0.0156239026340736 0 0 0 0 0 0 0 0 0 0 0.0151251003319278 0 0 0 0.000160319106054027 0 0 0 0 0 0.0240422472486589 0 0.0378544383063537 0 0 0 0 0 0 0 0 0 0 0.00119268819115202 0 0 0 0.0138970512022856 0 0 0 0 0 0.0115799607500148 0 0.0264130121674675 0 0 0 0.022733336414383 0 0.0138011143217748 0 0 0 0 0 0 0.00801708766939007 0 0 0.0123841527131685 0 0 0 0 0.0391550841659304 0.0654338082531039 0.00281838632410353 0 0 0 0.00219642140628304 0 0 0 0 0 0 0.0649666383306643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0122840738329643 0.0563951384412327 0 0 0.0283021434766983 0 0 0 0 0 0.0130449833739643 0 0 0 0 0 0 0.0050204554142689 0 0
"LGALS3" 0 0 0 0 0 0 0 -0.00585588468079054 0 -0.00623443909698607 -0.0182729664978717 -0.0526887185387305 0 -0.00464310461937534 -0.0415358470070844 -0.0734620399264562 -0.0332730465453786 -0.0202990821263903 -0.0933783617261413 -0.0119620237172018 -0.0161763120550801 0 0 0 0 0.00835512339541561 -0.0407138631921198 -0.0415323476059251 0 -0.0872718976927387 0 0 -0.00977423457901045 -0.0189745303029981 0 -0.077004038189084 0 -0.0155872408096058 -0.0354791601766047 0 0 0 0 -0.0323892354551093 0.0105519995222464 0 0 0 0 0 0 -0.0282149199752206 0 -0.0186176006146923 -0.166508542202616 0 0 0 -0.125888345648002 0 -0.0199623365822126 0 0 0 0 0 0 0 0 0 0 0 -0.00716038734935129 -0.13044487151693 -0.019195685854518 0 0 0 0 -0.0093260975104018 -0.0238721416592167 -0.00910576255774739 -0.04538289413059 0 -0.0839674528903068 0 0 0 0 -0.0340061978012901 0 0.0221873214057757 0 -0.0281676306131382 -0.0108764868006499 -0.041106804481933 0 0 0 0 -0.0400679314893441 0 0 0 0 0 0 -0.0205268829004157 -0.0227404276147951 0 0 -0.0185941659538733 0 0 0 -0.0189337541395566 -0.0205809612227128 0 0 0 -0.0321300382332563 0 -0.017792413386951 0 0 0 0 0 -0.0222991112025547 -0.00208703759286176 -0.0109972919483356 0 0 0 -0.0185774122222704 -0.0150979515772695 -0.027861562882563 0 0 0 -0.0365562428795179 0 0 -0.0173944163287698 0 0 -0.0183644755255752 0 0 0 0 -0.0131846057464641 -0.000115378627471483 0 -0.0582981731368766 0 0 -0.0106521407558227 0 0 -0.0559083598388735 0.0492217163158857 -0.000173380062730875 -0.0164746542868974 -0.0180433124667107 -0.000890510636175508 0 0 0 0
"CTSS" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"AIF1" 0 0 0 0 0.0045299998207715 0 0 0.00161544206161718 0 0 0 0 0 0 0 0.00230340969380669 0 0 0 0.0407404229291896 0 0 0 0 0 0.00708978244566507 0 0 0 0 0 0 0 0.0538331470975387 0 0 0 0 0 0 0 0 0.0535637482922754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0114708729582381 0 0 0 0 0 0 0 0 0 0 0.0646461196117549 0 0 0 0 0 0 0 0 0.00113904651800456 0 0 0 0 0 0.0354116413558852 0 0 0 0 0.00229143366810755 0 0.00011716289591752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000792799400700631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.115049332262104 0 0 0 0.00454286260066829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0326945555777489 0.057409982056487 0 0 0.0913612700091785 0 0 0 0 0 0 0 0
"GRN" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000155088001063164 0 0 0.0113544129178505 0 0 0 0 0 0 0 -0.00354206485130133 0 -0.171360850990347 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0328851436799788 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0184843876540733 0 0 0 0 0 0 0 0.00537485688411293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0105595422137145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0417650440461754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NEAT1" 0 0 0 0 0.0471703434983908 0 0 0 0 0.00851257302335908 0 0 0 0 0 0 -0.0434787690731613 0 0 0.080833192039084 0 0 0 0 0 0 0.147029835993119 0.000501836001640106 0.02294824215911 0.053749307562291 0 0 0.00020942431424439 0 0 0.0506089925094819 0 0 0 0 0 0 0 0 0 0 0 0 0 0.084615494230929 0 0 0 0 0.298166098179044 0 0 0 0 0 0 0.0294175772955096 0 0 0 0 0 0 0 0 0 0 0 0.0906956388956151 0.00376285008113342 0 0 0 0 0 0 0 0 0 0.247840164860812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.02096185137717 0 0.0203785100637425 0 0 0 0 0 0 0 0.0224576867130139 0 0.268962611990204 0 0.0269624764589239 0 0 0 0 0.0187168687878052 0 0 0 0 0 0 0 0 0 0 0.140099500032155 0 0 0 0 0 0 0 0 0 0 0 0 0.0436950004501212 0 0 0 0 0 0 0 0 0 0 0.0599406922771651 0 0 0 0 0 0 0 0 0
"SPI1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0496203378829448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0668127092046329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0521599597658028 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"TYMP" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.026902282832172 0 0 0 0 0 0 0.00198107003522958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0129275392703365 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00675557273545296 0 0 0 0 0 0 0 0 0 0 0 0 0.00926171736819474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0591092173567828 0 0 0 0 0 0 0.00627661010269324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00704526437930288 0 0 0 0 0 0.00915222332121291 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0560756007492768 0 0 0 0.0160228013371106 0 0 0.00529617572368989 0 0 0 0 0 0 0 0
"TSPO" 0 0 0 0 0.0773220723392296 0 0 0 0 0.0605408784180081 0 0 0 0 0.0602077524967519 0.419764250048577 0 0 0 0 0 0 0 0 0 0.0790572825150617 0 0.349535257296863 0 0.0508453159402001 0.28789447343295 0.136103642209902 0 0.0818206842062468 0 0 0 0.0176226379135895 0 0 0 0 0 0 0 0 0 0.138567367532903 0 0 0 0 0 0 0.342346457755498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0864725065325474 0 0 0 0 0 0 0 0.101888671923073 0 0 0.169743760219914 0 0 0 0 0 0 0.145494236857645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.51860622834557 0.00261464260428877 0.142991003194076 0 0 0 0 0 0 0.0487103504145039 0.0829280202765086 0 0 0 0.0270511454787342 0 0 0 0 0 0 0 0 0 0 0 0.0667371879229509 0 0 0 0.144623957080255 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0484395549955476 0 0 0.0379272983922893 0 0 0 0 0 0.032525350928751 0 0 0 0 0 0 0 0 0
"MS4A6A" 0 0 0 0 -0.10864441768571 0 0 -0.140524418105714 0 -0.138992336389588 0 0 0 0 0 0 0 0 -0.0543375000125479 -0.118863421185161 0 0 0 -0.000196722445161962 0 -0.0142438357264873 0 -0.0550103719933412 0 -0.167959036809249 0 0 -0.0132466399740997 -0.249172932522078 0 0 0 -0.000260983682045016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0820137298723597 0 0 0 0 0 0 0 -0.0140464567119308 0 0 0 0 0 0 0 0 0 0 0 -0.100285151515619 0 0 0 0 0 0 0 -0.0635389109735376 0 0 -0.120538468526571 0 0 0 0 -0.0617280195681835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.200308438165904 -0.0131458969918101 -0.0275725358236814 0 0 0 0 0 0 -0.0347575083170596 -0.0104770563896624 0 -0.0605517792680652 0 -0.104409581144084 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0974504964043071 0 -0.286603349384599 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0499748901012558 0 0 -0.0894014896955184 0 0 -0.0357953492916953 0 0 0 0 0 0 0 0 0
"MNDA" 0 0 0 0 0 0 0 -0.00572070809832 0 -0.117991153227747 0 0 0 0 0 -0.0715780466050214 0 0 0 0 0 0 0 -0.0721288830062391 0 0 -0.0938271793938043 0 0 -0.135888204137724 0 0 0 -0.00169879575363128 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.145075240441749 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0359669742267636 0 0 0 0 0 0 0 0 0 0 0 -0.118918776913198 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.16141496607465 0 0 0 0 0 0 0 0 0 -0.105524345687475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
